,abstract,top_journal
1621,"Rivalry restraint has received a lot of attention as a theory of profits in recent research on business strategy. Its economic rationale is explained as the consequences of either exogenous or endogenous anticompetitive forces present in different industries. In this paper, we use a dynamic oligopolistic industry model and show that rivalry restraint emerges as equilibrium behavior among firm owners who delegate decisions to managers. In the corresponding two-stage game, managers choose optimal production rates in a dynamic Cournot market and owners set incentives for managers, acting sequentially rational. Equilibrium incentives correspond to rivalry restraint, that is, managers are less aggressive in the product market with lower outputs and increasing profits for all firms in the industry.",0
1622,"Extant evidence that the self-employed overestimate their returns by a greater margin than employees is consistent with two mutually inclusive possibilities. Self-employment may foster optimism or intrinsic optimists may be drawn to self-employment. Previous research is generally unable to disentangle these effects because of reliance on cross-sectional data. Using longitudinal data, this paper finds that employees who will be self-employed in the future overestimate their short-term financial wellbeing by more than those who never become self-employed. Optimism is higher still when self-employed. These results suggest that the greater optimism of the self-employed reflects both psychological disposition and environmental factors. By providing greater scope for optimism, self-employment entices the intrinsically optimistic.",0
1623,"We model the natural evolution of private information over the life of a venture capitalist financed project. In the early stages, the entrepreneur is better informed regarding the project, and when the project matures, the venture capitalist has an informational advantage over the entrepreneur. Within this framework, we examine how the venture capitalist's relative bargaining power affects cash flow rights and investment. When the bargaining advantage lies with the entrepreneur, the project may not be screened, and the venture capitalist may acquiesce to excessive initial investment but subsequently terminate the project. Increased venture capitalist bargaining power encourages project screening, attenuates the incentive to overinvest, and reduces the incidence of project termination subsequent to the initial investment. The payoff sensitivity of venture capitalist's financing contract also increases as his bargaining power improves.",0
1624,"European nations substitute between employment protection regulations and labor market expenditures (e.g., unemployment insurance benefits) for providing worker insurance. Employment regulations more directly tax firms making frequent labor adjustments than other labor market insurance mechanisms. Venture capital (VC) investors are especially sensitive to these labor adjustment costs. Nations favoring labor market expenditures as the mechanism for providing worker insurance developed stronger VC markets over 1990–2008, especially in high-volatility sectors. In this context, policy mechanisms are more important than the overall level of worker insurance.",0
1625,"We use a movie industry project-by-project data set to analyze the principal–agent problem in slate financing arrangements. Under this specific film financing regime, which has become a significant mode of raising capital in Hollywood over the past decade, an external investor concludes a long-term contract with a film producer and commits to cofinance a larger number of future film projects of that particular partner. In line with our theoretical conjectures, slate cofinanced movies receive poorer quality ratings and yield considerably lower return rates. Our data suggests that a substantial part of these performance differences may be attributed to adverse project selection and producer moral hazard.",0
1626,"We examine whether bundling in telecommunications services reduces churn using a series of large, independent cross sections of household decisions. To identify the effect of bundling, we construct a pseudo-panel dataset and utilize a linear, dynamic panel-data model, supplemented by nearest-neighbor matching. We find bundling does reduce churn for all three “triple-play” services. The effect is only “visible” during times of turbulent demand. We also find evidence that broadband was substituting for pay television in 2009. This analysis highlights that bundling helps with customer retention in service industries, and may play an important role in preserving contracting markets.",0
1627,"Using a theoretical model of noisy expert advice, I show that language inflation can be a rational response to the vagueness of language. Experts will tend to overstate their positions to a like-minded decision maker (DM) and this constitutes a Pareto improvement over sending a sincere message. When the message space is bounded, overstatement may interfere with the DM's ability to aggregate the experts' information, because communication is less precise when the same message is sent for many states of the world. Despite this, I show that experts are willing to send either the most extreme message to the DM, or a partially overstated message, because by doing so the expert can decrease the likelihood the DM makes a suboptimal decision due to his subjective interpretation of the advice. Because the expert inflates his message toward the policy he believes the DM would be better off choosing, rather than sincerely revealing his information, I refer to this behavior as a paternalistic bias.",0
1628,"This paper analyzes selection biases in the project choice of complementary technologies that are used in combination to produce a final product. In the presence of complementary technologies, patents allow innovating firms to hold up rivals who succeed in developing other system components. This hold-up makes innovation rewards independent of project difficulties and firms excessively cluster their R&D; efforts on a relatively easier technology in order to preemptively claim stakes on component property rights. This selection bias is persistent and robust to several model extensions. Implications for the optimal design of intellectual property rights are discussed.",0
1629,"We analyze two different cases of entry regulation in professional markets: first, when licensing is a requirement for becoming a professional (lawyers); second, when entry and price restrictions are applied on a geographical basis (pharmacists). Both cases are investigated within a circular model of localized competition and heterogeneous players. The analysis reveals that licensing introduces a selection mechanism which is effective in preventing entry of inefficient players in markets with large ex ante heterogeneity. Furthermore, because in the second case excessive entry is reduced as the degree of heterogeneity increases, our analysis lends support to a policy that simultaneously relaxes entry and price restrictions.",0
1630,"A buyer needs to procure a good from one of two suppliers offering differentiated products and with privately observed costs. The buyer privately observes the own valuations for the products and (ex ante) decides how much of this information should be revealed to suppliers before they play a first score auction. Our main result is that the more significant is each supplier's private information on the own cost, the less information the buyer should reveal. We also examine the buyer's incentives to make untruthful announces.",0
1631,"This paper describes an experiment and simulation with features of a spatially explicit trading environment. Decision makers repeatedly make decisions about firm headquarters, input demands, and export patterns. A goal of this research is to determine if subjects’ management decisions reflect profit maximization, learning, or heuristic decision making. It also considers what impact decision makers’ bounded rationality has on the aggregate pattern of trade. Results indicate that bounded rationality in the form of learning and heuristic decision making are ubiquitous features of subjects’ decisions. This manifests as under-reaction to trade-driver stimuli and produces Trefler's missing trade, suggesting a behavioral basis for this anomaly.",0
1632,"Commercialization of innovations frequently stumbles. A prominent recent example are the early (i.e., pre-3G) mobile phone-enabled Internet services, whose European take-up was slower than expected. To determine why, we build a structural model of demand for such services and estimate it using consumer-level panel data from a pricing experiment. The experiment allows a decomposition of the number of wireless connections into the number of needs—instances where a consumer would establish a connection if the price were zero—and the conditional probability of establishing a connection. We find that needs were plenty and potential consumer surplus several magnitudes higher than that attained. We find that pricing reduced usage substantially and explore potential reasons for the high prices.",0
1633,"Why do competing platforms or networks exist? This paper focuses on instances where the value of a platform depends on the adoption decisions of a small number of firms, and analyzes the strategic competition among platforms to get this oligopolistic side on-board. I study a bilateral contracting game among platforms and firms that allows for general externalities across both contracting and noncontracting partners, and examine when a market will sustain a single or multiple platforms. When firms can join only one platform, I provide conditions under which market-tipping and/or market-splitting equilibria may exist. In particular, even without coordination failure, congestion effects, or firm multihoming, multiple platforms can co-exist in equilibrium despite being inefficient from the perspective of the contracting parties. Expanding the contracting space to include contingent contracts may exacerbate this inefficiency.",0
1634,"We study pricing by a two-sided platform when it faces moral hazard on the sellers' side. In doing so, we introduce an equilibrium notion of platform reputation in an infinite horizon model. We find that with transaction fees only, the platform cannot eliminate the loss of reputation induced by moral hazard. If registration fees can be levied, moral hazard can be overcome. The registration fee determines the participation threshold of sellers and extracts them, whereas (lower) transaction fees provide incentives for good behavior. This provides a motivation for platforms to use registration fees in addition to transaction fees.",0
1635,"It is well known that mergers often occur in waves, and this paper develops a new mechanism for merger waves: expectations over industry shocks. We develop a simple test of this explanation and use it to explore the role of expectations in the context of the 1990s hospital merger wave. Managed care such as Health Maintenance Organizations (HMOs) started to become popular in the late 1980s and ultimately became an important player in the health insurance market. Our empirical analysis shows that the expected increase in the popularity of HMOs was partly responsible for the hospital merger wave of the 1990s: hospitals feared that the “innovation” of managed care in the downstream insurance market would penetrate the upstream hospital market and responded to this belief by merging. Our results show the importance of incorporating expectations and interindustry linkages into the understanding of merger waves.",0
1636,"How do contracts deal with the exchange of tacit knowledge, which is difficult to observe, enforce, and verify? This study compares the sample characteristics of 505 license agreements between inventors and developers of biomedical inventions with theoretical prescriptions about contractual terms when the parties’ tacit knowledge is required to commercialize the inventions. The analysis reveals that (a) three- and four-part payments are common in licenses of biomedical inventions; (b) the importance of inventors’ tacit knowledge in development activities is directly related to the magnitude of royalty rates in the licenses; and (c) the importance of developers’ tacit knowledge in development is associated with minimum annual payments when the license includes measurable benchmarks to address the shelving of inventions, and to upfront payments in the absence of such benchmarks. Firms use a complex mix of upfront and state-contingent payments, broadly consistent with theoretical prescriptions, to cope with the incentive issues inherent in the exchange of tacit knowledge.",0
1637,"An agent has different abilities in two types of tasks. These tasks are revealed over time through his performance. The agent initially decides whether to engage in only one task (specialize) or to take on any task that arises (be a generalist). This decision trades off the cost of being idle against staying available for relatively lucrative tasks. We compare specializing with acting as a generalist in an infinite-horizon model and provide complete characterizations of efforts. We show how specializing acts as a means of committing to exert more effort. In a two-period version of the model, this implies that positive costs for switching strategies, through license fees, for example, may be socially desirable.",0
1638,"The spokes model allows to address nonlocalized spatial competition between firms. In a spatial context, firms can price discriminate using location-contingent pricing. Nonlocalized competition implies that neighboring effects are not relevant to firms. This paper analyzes spatial price discrimination and location choices in the spokes model. Highly asymmetric location patterns are one outcome if the number of firms is sufficiently high: in that case, one firm supplies a generally appealing product whereas others focus on a specific niche. Moreover, multiple equilibria arise for intermediate values of the number of firms. In this case, the location patterns do not always globally minimize the sum of transport costs: asymmetric configurations distribute more efficiently the cost between firms.",0
1639,"This paper is the first to provide a general context whereby potential entry can lead incumbent firms to permanently reduce the intensity of competition in a market. All previous results found that potential entry would lead to lower prices and greater competition. Examining markets where entry occurs by the acquisition of access rights from an existing incumbent, we demonstrate that, where competitive choices are strategic complements, a more efficient entrant may be unable to acquire those rights from a less efficient incumbent due to the unilateral accommodating behavior of the efficient incumbent. Similarly, such accommodating behavior may deter efficient investment by an incumbent. These results have implications as to how economists view potential entry and its benefits.",0
1640,"We develop a timing game for adopting a product technology that features a public good. We investigate the effects of the degree of product market competition, product differentiation, the private benefits from contributing to the public good, and firm asymmetries on the timing of adoption. We then examine the effects of consumer subsidies on equilibrium timings and the proliferation of the public good.",0
1641,"We study markets in which consumers prefer green products but cannot determine the environmental quality of any given firm's product on their own. A nongovernmental organization (NGO) can establish a voluntary standard and label products that comply with it. Alternatively, industry can create its own standard and label. We compare the stringency of these two types of labels, and study their strategic interaction when they coexist. We find that even with error-free labels, environmental benefits may be smaller with two labels than with the NGO label alone, and we characterize when label competition is more likely to be environmentally beneficial.",0
1642,"Recent contributions to a growing theory literature have focused on the tradeoff between adaptation and coordination in determining delegation within firms. Empirical evidence, however, is limited. Using establishment-level data on decision rights over information technology investments, I find that a high net value of adaptation is strongly associated with delegation, as are local information advantages and firm-wide diversification; in contrast, a high net value of within-firm coordination is correlated with centralization. Variation across establishments within firms is widespread: most firms are neither fully centralized nor fully decentralized. Delegation patterns are largely consistent with standard team-theory predictions; however, certain findings, such as a negative correlation between delegation and firm size, call for a consideration of agency costs as well.",0
1643,"We present a theory for why it might be rational for a platform to limit the number of applications available on it. Our model is based on the observation that even if users prefer application variety, applications often also exhibit direct network effects. When there are direct network effects, users prefer to consume the same applications to benefit from consumption complementarities. We show that the combination of preference for variety and consumption complementarities gives rise to (i) a commons problem (to better satisfy their individual preference for variety, users have an incentive to consume more applications than the number that maximizes joint utility); (ii) an equilibrium selection problem (consumption complementarities often lead to multiple equilibria, which result in different utility levels for the users); and (iii) a coordination problem (lacking perfect foresight, it is unlikely that users will end up buying the same set of applications). The analysis shows that the platform can resolve these problems and create value by limiting the number of applications available. By limiting choice, the platform may create new equilibria (including the allocation that maximizes users' utility); eliminate equilibria that give lower utility to the users; and reduce the severity of the coordination problem faced by users.",0
1644,"This paper considers a dynamic model of the evolution of open-source software projects, focusing on the evolution of quality, contributing programmers, and users who contribute customer support to other users. Programmers who have used open-source software (OSS) are motivated by reciprocal altruism to publish their own improvements. The evolution of the open-source project depends on the form of the altruistic benefits: in a base case the project grows to a steady-state size from any initial condition; whereas adding a need for customer support makes zero-quality a locally absorbing state. We also analyze competition by commercial firms with OSS projects. Optimal pricing policies again vary: in some cases the commercial firm will set low prices when the open-source project is small; in other cases it mostly waits until the open-source project has matured.",0
1645,"In this paper, I provide a theory for brand-protection strategies to reduce counterfeiting under weak intellectual property rights. My theoretical framework has general implications for endogenous sunk cost investments as a means of deterring counterfeiters. My model incorporates two layers of asymmetric information that counterfeits can incur: counterfeiters fooling consumers and buyers of counterfeits fooling other consumers. Brands have a number of tools at their disposal to maintain a separating equilibrium in the face of counterfeits. One of the theoretical predictions of this study is that counterfeit entry induces incumbent brands to introduce new products. This helps to explain the innovation strategies that authentic firms employ in response to entry by counterfeiters in practice. Authentic prices rise if and only if the counterfeit quality is lower than a threshold level. In addition, the model demonstrates how authentic producers could invest in self-enforcement to increase counterfeiters' incentives to separate themselves from brands. Better channel management through company stores and other costly devices are forms of nonprice signals and complement a company's own enforcements against counterfeits. These predictions are validated using unique panel data collected from Chinese shoe companies covering the years 1993–2004. Data further reveal that companies with worse relationships with the government invest more in various self-enforcement strategies, which are effective in reducing counterfeit sales, and that the set of strategies are complements rather than substitutes for each other.",0
1646,"We examine vertical integration and exclusive behavior in health care markets in which insurers and hospitals bilaterally bargain over contracts. We employ a bargaining model of two hospitals and two health insurers competing on premiums. We show that asymmetric equilibria exist in which one insurer contracts one hospital whereas the other insurer contracts both hospitals, even if all players are equally efficient in their production. Asymmetric equilibria arise if hospitals are sufficiently differentiated. In these cases, total industry profits increase and consumer welfare decreases in comparison to the case in which both insurers have contracts with both hospitals. Vertical integration makes these equilibria possible for a wider range of parameters.",0
1647,"Using data on European firms, this paper provides evidence that an overproportional fraction of multinational group profits accrues with the corporate headquarters. Quantitatively, the estimates suggest that headquarters are by around 25% more profitable than their foreign subsidiaries, whereas this gap tends to decline over time. The effect turns out to be robust against controlling for observed and unobserved heterogeneity between the entities. Analogous (although quantitatively smaller) effects are found for national groups. We discuss various welfare implications of our findings.",0
1648,"Real-world financial contracts vary greatly in the combinations of cash flow contingency terms and control rights used. Extant theoretical work explains such variation by arguing that each investor finely tailors contracts to mitigate investment-specific incentive problems. We provide overwhelming evidence from 4,561 venture capital (VC) contracts that this tailoring is overstated: even though there is broad variation in contracting across VCs, each individual VC tends to specialize, recycling familiar terms. In fact, a VC typically restricts contracting choices to a small set of alternatives: 46% of the time, a VC uses the same exact cash flow contingencies as in one of her previous five contracts. We document specialization in both aggregated downside protection, and in each individual cash flow contingency term. Such specialization remains economically and statistically significant even after controlling for VC and company characteristics. We also find that VCs learn to use new contractual solutions from other VCs in her syndication network. Our findings challenge the traditional premise that each investor selects from the universe of combinations of terms to match an investment's unique contracting problem. Rather, the cumulative evidence indicates that contract-specialization arises because investors better understand payoff consequences of familiar terms, and are reluctant to experiment with unknown combinations.",0
1649,"This paper analyzes price competition in the case of two firms operating under constant returns to scale with more than one production factor. Factors are chosen sequentially in a two-stage game generating a soft capacity constraint and implying a convex short-term cost function in the second stage of the game. We show that tacit collusion is the only predictable result of the whole game, that is, the unique payoff-dominant pure strategy Nash equilibrium. Technically, this paper bridges the capacity constraint literature on price competition and that of the convex cost function.",0
1650,"A monopolist produces a good with two qualities. All consumers have the same valuation of the first quality, but their valuations of the second vary, and are their private information. A public agency can verify qualities, and make credible reports to consumers. In Full Quality Report, the public agency reports both qualities. In Average Quality Report, it reports a weighted average of qualities. The equilibrium prices and qualities in Full Quality Report can be implemented by Average Quality Report. Equilibrium prices and qualities in Average Quality Report give higher consumer surplus than Full Quality Report. Bertrand competition under Average Quality Report yields first-best prices and qualities.",0
1651,"Economists have studied the effect of diversity on the provision of social goods and the stock of social capital. In parallel, management scholars have studied the effect of diversity in the workplace on firm performance. We integrate these two growing literatures and explore these questions with a unique dataset. A firm provided eight years of individual-level employee survey data, which include measures of the stock of social capital, plus office-level measures of diversity and performance. We find some evidence that more gender-homogeneous offices enjoy higher levels of social goods provision but those offices do not perform any better and may actually perform worse.",0
1652,"We examine factors behind firms' decisions to contribute to open standard setting. Our study highlights a novel explanation: firms seek to improve their positions in an interfirm cooperation network. In the wireless telecommunications standard-setting organization we study, firms develop new technical specifications in small committees. Our panel data analyses demonstrate that interorganizational network connections influence firms' decisions to support committees. Additionally, firms are more likely to support committees when they are technologically distant from the firm that initiated the committee. We argue that standard setting presents opportunities for information exchange and for accessing complementary R&D; assets through the cooperation network.",0
1653,"Formal, cooperative standard setting continues to grow in importance for the global economy. And as standards become more pervasive, the stakes rise for all participants. It is not surprising then that many standards are covered by intellectual property rights, that battles over the licensing of those rights have reached a fevered pitch in several industries, and that competition agencies around the globe are seriously weighing whether and how to intervene in the standard setting process. One suggestion for such an intervention is the imposition of a licensing cap, referred to as the incremental value rule. We evaluate this proposal and find that even in contexts where this rule is efficient from an ex-post point of view, it induces important distortions in the decisions of firms to innovate and participate in standard setting organizations (SSO). Such a rule reduces the R&D; investment that a firm makes in relevant technologies and lowers the probability that it will join the SSO. We characterize a variation of the incremental value rule for defining fair, reasonable, and nondiscriminatory that accounts for both investment and participation incentives.",0
1654,"We present a model of standard setting and patent-pool formation. We study the effects of alternative standard-setting and pool-formation rules on technology choice, prices, and welfare. We find three main results. First, we show that allowing patent pools may reduce welfare when standards are negotiated and patent pools need to be ex post incentive compatible. Second, we show that ranking combinations of standard-setting and pool-formation rules in welfare terms when patent pools need to be ex post incentive compatible is not possible. Third, we show that allowing firms to sign ex ante agreements regarding pool participation dominates—in terms of welfare—any other policy rule. This policy does not require the standard-setting organization to have information on patent ownership, the terms of license agreements, or the value added of patents.",0
1655,"Many high technology goods are based on standards that require several essential patents owned by different IP holders. This gives rise to a complements and a double mark-up problem. We compare the welfare effects of two different business strategies dealing with these problems. Vertical integration of an IP holder and a downstream producer solves the double mark-up problem between these firms. Nevertheless, it may raise royalty rates and reduce output as compared to nonintegration. Horizontal integration of IP holders (patent pool, pass through) solves the complements problem but not the double mark-up problem. Vertical integration discourages entry and reduces innovation incentives, whereas a horizontally integrated firm always benefits from entry and innovation.",0
1656,"We analyze the optimal division of profit with complementary innovations. Even if each innovation can be achieved independently of the others, we identify circumstances in which the research should be conducted sequentially, targeting one innovation after another in a prespecified order. We then consider the implementation of this solution in a market equilibrium with specialized research firms. Firms are involved in a war of attrition, where each has an incentive to wait for the others to successfully complete their R&D; projects before investing. To speed up innovation, the optimal policy must reward early innovators more generously than late ones.",0
1657,"This paper analyzes the effects on incentives to invest in the development of complementary innovations within research and development (R&D;) collaborations of two alternative appropriability regimes: an “openness regime” whereby parties make an ex ante commitment to reciprocal access to each other's R&D; outputs and an “exclusion regime” whereby no such commitment is made. We consider a model with efficient bargaining ex ante in which firms do not compete in the final market. Assuming that the complementary innovations constitute a common input and that agents make complementary investments in its private exploitation, we find that, when complementarities are sufficiently strong, a commitment to openness may provide greater incentives than an exclusion regime. The theoretical framework may be applied to interpret Open Source Software licenses, intellectual property rights licensing arrangements within research joint ventures and royalty stacking issues. From a public policy standpoint, the paper allows to identify conditions under which the openness regime may be an appropriate choice to elicit further development of publicly funded technologies.",0
1658,"Management consultants increasingly recommend that internal R&D; be outsourced; however, little is known about the substitution or complementarity between internal and external R&D.; Through structural estimation of a flexible innovation production function we provide a deeper understanding of firm-level drivers of complementarity between these two types of investments. Our analysis is based on a unique panel data set on the R&D; and in-licensing expenditures of pharmaceutical firms. Our results suggest that internal R&D; and in-licensing are neither complements nor substitutes. We find that the degree of complementarity is enhanced for firms with stronger absorptive capacity, economies of scope, and licensing experience.",0
1659,"A question central to R&D; policy making is the impact of competition on cooperation. This paper builds a theoretical foundation for the dynamics of knowledge sharing in private industry. We model an uncertain research process and ask how the incentives to license intermediate steps to rivals change over time as the research project approaches maturity. Such a dynamic approach allows us to analyze the interaction between how close the firms are to product market competition and how intense that competition is. We uncover a basic dynamic of sharing such that firms are less likely to share as they approach the product market. This dynamic is driven by a trade-off between three effects: the rivalry effect, the duplication effect and the speed effect. We show that this dynamic can be reversed when duopoly profits are sufficiently low or when the firms have asymmetric research capabilities. We also explore the implications of the model for patent policy, and compare policies targeting early research outcomes with policies targeting late research outcomes.",0
1660,"Increases in alliance activity between research-intensive firms and incumbents is puzzling because it is challenging to contract upon highly uncertain R&D; activities. Our paper extends prior research by exploring the relationship between firm capabilities and gains from trading ownership rights. This link is important because the allocation of ownership rights has been shown to influence alliance outcomes. Using data based on a survey of biotechnology firms, we find that both current and future capabilities provide strong explanatory power for understanding firm valuation of ownership rights. These ownership rights are ultimately allocated across firms in order to maximize their gains from trade.",0
1661,"Innovation processes within corporations increasingly tap into international technology sources, yet little is known about the relative contribution of different types of innovation channels. We investigate the effectiveness of different types of international technology sourcing activities using survey information on German companies complemented with information from the European Patent Office. German firms with inventors based in the United States disproportionately benefit from R&D; knowledge located in the United States. The positive influence on total factor productivity is larger if the research of the inventors results in coapplications of patents with US companies. Moreover, research cooperation with American suppliers also enables German firms to better tap into US R&D;, but cooperation with customers and competitors does not appear to aid technology sourcing. The results suggest that the “brain drain” to the United States can have upsides for corporations tapping into American know-how.",0
1666,"This discussion paper resulted in a publication in the Journal of Economics & Management Strategy . Organization differ in the degree to which they differentiate employees by ability. We analyse how the effect of differentiation on employee morale may explain this variation. By comparing employees using ordinary talk, a manager boosts the self-image of some, but hurts that of others. Whether the net effect is positive for the organization depends on the degree of synergy between employees and on the shape of their objective function. An implication for relative performance pay is that it yields a double dividend or constitutes a double-edged sword.(This abstract was borrowed from another version of this item.)",0
1667," We examine the profitability and the welfare implications of price discrimination in two-sided markets. Platforms have information about the preferences of the agents that allows them to price discriminate within each group. The conventional wisdom from one-sided horizontally differentiated markets is that price discrimination hurts the firms and benefits consumers, prisoners' dilemma. Moreover, it is well-known that the presence of indirect externalities in two-sided markets can intensify the competition. Despite all these, we show that the possibility of price discrimination, in a two-sided market, may actually soften the competition. Therefore, the implications of price discrimination from one-sided markets may not carry over to two-sided markets. This is the case regardless of whether prices are public or private, although private prices boost profits. Our analysis also sheds light on the welfare properties of price discrimination in intermediate goods markets, such as Business-to-Business (B2B) markets.(This abstract was borrowed from another version of this item.)",0
1671,"Two-period Cournot competition between n identical firms producing at constant marginal cost and able to store before selling has pure strategy Nash- perfect equilibria, in which some firms store to exert endogenously a leader- ship over rivals. The number of firms storing balances market share gains, obtained by accumulating early the output, with losses in margin resulting from increased competition and higher operation costs. This number and the industry inventories are non monotonic in n. Concentration (HHI) and competition increase due to the strategic use of inventories.(This abstract was borrowed from another version of this item.)",0
1674,"Consumers increasingly prefer to bundle their purchases into a single shopping trip, inducing complementaries between initially independent or substitutable goods. Taking this one-stop shopping behavior into account, we show that slotting fees may emerge as a result of a rent-shifting mechanism in a three-party negotiation framework, where a monopolistic retailer negotiates sequentially with two suppliers about two-part tariff contracts. If the goods are initially independent or sufficiently differentiated, the wholesale price negotiated with the first supplier is upward distorted. This allows the retailer and the first supplier to extract rent from the second supplier. To compensate the retailer for the higher wholesale price, the first supplier pays a slotting fee as long as its bargaining power vis-à-vis the retailer is not too large.(This abstract was borrowed from another version of this item.)",0
1675,"We analyze competition between firms engaged in R&D; activities in the choice of incentive contracts for managers with hidden productivities. The equilibrium screening contracts require extra effort/investment from the most productive managers compared to the first best contracts: under additional assumptions on the hazard rate of the distribution of types we obtain no- distortion in the middle rather than at the top. Moreover, the equilibrium contracts are characterized by effort differentials between (any) two types that are always increasing with the number of firms, suggesting a positive re- lation between competition and high-powered incentives. An inverted-U curve between competition and absolute investments can emerge for the most pro- ductive managers, especially when entry is endogenous. These results persist when contracts are not observable, when they include quantity precommit- ments, and when products are imperfect substitutes.(This abstract was borrowed from another version of this item.)",0
1676,"Arrow (1962) showed that a secure monopolist (unconcerned with preemption) has a weaker incentive than would a competitive firm to invest in a patentable process innovation. This paper shows that the ranking can be reversed for product innovations. Only the innovator sells the new product, a differentiated substitute for the old. Under alternative market structures considered, the old product is sold only by that same firm (two-product monopoly), only by a different firm (post-innovation duopoly), or in perfect competition. In an asymmetric Hotelling model, the innovation incentive under monopoly is greater than under duopoly if and only if the new product has the higher quality, and is always greater than under perfect competition.(This abstract was borrowed from another version of this item.)",0
1683,"The â€œGreat Recessionâ€ resulted in many business closings and foreclosures, but what effect did ithave on business formation? On the one hand, recessions decrease potential business income andwealth, but on the other hand they restrict opportunities in the wage/salary sector leaving the neteffect on entrepreneurship ambiguous. The most up-to-date microdata available -- the 1996 to2009 Current Population Survey (CPS) -- are used to conduct a detailed analysis of thedeterminants of entrepreneurship at the individual level to shed light on this question. Regressionestimates indicate that local labor market conditions are a major determinant of entrepreneurship.Higher local unemployment rates are found to increase the probability that individuals startbusinesses. Home ownership and local home values for home owners are also found to havepositive effects on business creation, but these effects are noticeably smaller. Additionalregression estimates indicate that individuals who are initially not employed respond more to highlocal unemployment rates by starting businesses than wage/salary workers. The results point to aconsistent picture â€“ the positive influences of slack labor markets outweigh the negativeinfluences resulting in higher levels of business creation. Using the regression estimates for thelocal unemployment rate effects, I find that the predicted trend in entrepreneurship rates tracksthe actual upward trend in entrepreneurship extremely well in the Great Recession.(This abstract was borrowed from another version of this item.)",0
1684,"We study entrepreneurs' start-up financing from banks and local financiers. An informal network, whose membership cannot be observed by outsiders, conveys the good signals it gets about the hidden types of network entrepreneurs to local financiers, which are then reflected in different loan terms. We show that there are winners and losers as a result of the network even among its members. Because all projects have positive net value, it is efficient to finance them even in the absence of a network. Thus, the formation of the network is inefficient as entrepreneurs incur networking costs for purely redistributive gains in the form of better loan terms as network members.(This abstract was borrowed from another version of this item.)",0
1687,"Despite the central role played by human capital in entrepreneurship, little is known about how employees in entrepreneurial firms are compensated and incentivized. We address this gap in the literature by studying 18,935 non-CEO compensation contracts across 1,809 privately-held venture-backed companies. Our key finding is that employee compensation varies with the degree to which VCs versus founders control the business. We show that relative to founder-controlled firms, VC-controlled firms pay their hired-on (i.e., non-founder) employees higher cash salaries, provide stronger cash and equity incentives, and have more formal pay policies in place. We also observe that founder employees earn less cash pay and face weaker cash incentives than do hired-on employees, but have stronger equity incentives. We propose that the compensation differences we identify arise because the preferences and capabilities of controlling shareholders significantly influence the quality of the human capital attracted and retained by the firm.(This abstract was borrowed from another version of this item.)",0
1688,"We present a theoretical model of startup signaling with multiple signals and potential differences in external investor preferences. For a novel sample of technology incubator startups, we empirically examine the use of patents and founder, friends, and family (FFF) money as such signals, finding that they are jointly endogenous to venture capital and business angel investment in the startups. For this sample, venture capitalists appear to value patents more highly than FFF money, while the reverse is true for business angels. Moreover, the impact of patents on venture capitalists is larger than the impact of FFF money on business angels.(This abstract was borrowed from another version of this item.)",0
1689,"The economic expansion of the late 1990s created many opportunities for business creation in Silicon Valley, but the opportunity cost of starting a business was also high during this period because of the exceptionally tight labor market. A new measure of entrepreneurship derived from matching files from the Current Population Survey (CPS) is used to provide the first test of the hypothesis that business creation rates were high in Silicon Valley during the ""Roaring 90s."" Unlike previous measures of firm births based on large, nationally representative datasets, the new measure captures business creation at the individual-owner level, includes both employer and non-employer business starts, and focuses on only hi-tech industries. Estimates indicate that hi-tech entrepreneurship rates were lower in Silicon Valley than the rest of the United States during the period from January 1996 to February 2000. Examining the post-boom period, we find that entrepreneurship rates in Silicon Valley increased from the late 1990s to the early 2000s. Although Silicon Valley may be an entrepreneurial location overall, we provide the first evidence that the extremely tight labor market of the late 1990s, especially in hi-tech industries, may have suppressed business creation during this period.(This abstract was borrowed from another version of this item.)",0
