,abstract,top_journal
809,"Since the 1990s, electricity distribution networks in many countries have been subject to incentive regulation. The sector regulators aim to identify the best performing utilities as frontier firms to determine the relative efficiency of firms. This paper develops a nested latent class (NLC) model approach where unobserved differences in firm performance are modelled using two `zero inefficiency stochastic frontier' (ZISF) models nested in a `latent class stochastic frontier' (LCSF) model. This captures the unobserved differences due to technology or environmental conditions. A Monte Carlo simulation suggests that the proposed model does not suffer from identification problems. We illustrate the proposed model with an application to Norwegian distribution network utilities for the period 2004-2011. We find that the efficiency scores in both LCSF and ZISF models are biased, and some firms in the ZISF model are wrongly labelled as inefficient. Conversely, inefficient firms may be wrongly labelled as being fully efficient by the ZISF model.",0
810,"Many households in developing countries often engage in self-generation to mitigate the impacts of poor public electricity provision. What is less well known, however, is whether (and how) self-generation influences households' willingness to pay (WTP) for service reliability. Using data collected from a sample of Nigerian households, the results reveal that engagement in self-generation is positively correlated with WTP for reliability. This is despite the fact that self-generation reduces the negative welfare impact of unreliability. Further analyses, however, show that backup households' decisions to pay a higher amount than non-backup households are influenced by the costs of self-generation: an increase of N1 (US$0.006) in self-generation's fuel cost per-hour is associated with WTP about N5.22 (US$0.032) more in the monthly bill. However, households' WTP US$0.15-0.16/kWh of improved reliability is smaller than the marginal costs of reliability from self-generation - US$0.27-0.41/kWh. We conclude by discussing the policy implications of our findings.",0
811,"Whether commercial real estate market participants effectively evaluate building energy efficiency characteristics in the absence of a green label has so far remained unaddressed in the literature. I estimate the energy efficiency premium in unlabeled office buildings by exploiting variation in mandatory building energy standard implementations as a result of the 1992 U.S. Energy Policy Act. A more stringent energy code leads to rent and price premiums of approximately 4 percent and 9 percent, respectively. Heterogeneity in the rent premium is also observed based on who pays the utility bills, as would be expected if market participants correctly evaluate energy conservation characteristics. The rent and price premiums are consistent with full capitalization of the energy savings from a more stringent standard.",0
812,"This paper uses a panel data of 72 U.S. electricity distribution companies during the period 1972-2009 to estimate structural demand and reduced-form price models. I find the own-price and income elasticity of demand for residential, commercial, and industrial customers that are generally consistent with the published economics literature. While static models work well for residential demand, dynamic models are more appropriate for the larger customer classes who require more time to adjust. Conditioning on the regressors, I find that residential and commercial electricity demand has been increasing slowly while industrial electricity demand and deflated electricity prices have been decreasing. In all price models I find that total factor productivity is consistently the most significant explanatory factor with a 1% increase in total factor productivity resulting in a reduction in deflated electricity prices ranging between 0.05% and 0.30%, depending on the model. Lastly, I find that retail electricity competition is associated with lower deflated electricity prices with the mean total impact being -4.3%, -8.2% and -11.1% for residential, commercial and industrial customers, respectively and with the impact diminishing over the sample period for residential customers, remaining relatively constant for commercial customers and increasing for industrial customers.",0
813,"We analyze the potential of different knowledge stocks to decrease the technological gap between the leader in green technology inventions and its followers in order to identify if wait-and-see is a reasonable option to benefit from knowledge. Our econometric results indicate that it is difficult to decrease the technological gap and remain competitive in the generation of green technologies without timely accumulating green knowledge. Although effects from external green knowledge stocks also contribute to decrease the technological gap, the effects are moderate and they cannot compensate the lack of internal green competences. Non-green knowledge stocks even tend to increase the technological gap.",0
814,"While several studies have examined the effect of renewable portfolio standard laws on renewable generation in states, previous literature has not assessed the potential for spatial dependence in these policies. Using recent spatial panel methods, this paper estimates a number of econometric models to examine the impact of RPS policies when spatial autocorrelation is taken into account. Consistent with previous literature, we find that RPS laws do not have a significant impact on renewable generation within a state. However, we find evidence that state RPS laws have a significant positive impact on the share of renewable generation in the NERC region as a whole. These findings provide evidence that electricity markets are efficiently finding the lowest-cost locations to serve renewable load in states with more stringent RPS laws. In addition, our results suggest that RPS laws may be more effective tools for environmental policy than for economic development.",0
815,"While several studies have examined the effect of renewable portfolio standard laws on renewable generation in states, previous literature has not assessed the potential for spatial dependence in these policies. Using recent spatial panel methods, this paper estimates a number of econometric models to examine the impact of RPS policies when spatial autocorrelation is taken into account. Consistent with previous literature, we find that RPS laws do not have a significant impact on renewable generation within a state. However, we find evidence that state RPS laws have a significant positive impact on the share of renewable generation in the NERC region as a whole. These findings provide evidence that electricity markets are efficiently finding the lowest-cost locations to serve renewable load in states with more stringent RPS laws. In addition, our results suggest that RPS laws may be more effective tools for environmental policy than for economic development.",0
816,"This paper carries out a comparative analysis of managing energy risk through futures hedging, for energy market participants across a broad dataset that encompasses the largest and most actively traded energy products. Uniquely, we carry out a hedge comparison using a variety of risk measures including Variance, Value at risk (VaR), and Expected Shortfall as well as a utility based performance metric for two different investor horizons; weekly and monthly. We find that hedging is effective across the spectrum of risk measures we employ. We also find significant differences in both the hedging strategies and the hedging effectiveness of different energy assets. Better performance is found for West Texas Intermediate Oil and Heating Oil while the poorest performer in hedging terms is Natural Gas.",0
817,"It is often claimed that a difficulty of raising investment funds prevents promising new energy technologies from attaining commercial viability. We examine this issue using a dynamic intertemporal model of the displacement of fossil fuel energy technologies by non-fossil alternatives. Our model highlights the fact that since capital used to produce energy services from fossil fuels is a sunk cost, it will continue to be used so long as the price of energy covers merely short-run operating costs. Until fossil fuels are abandoned, the price of energy is insufficient to cover even the operating costs of renewable energy production, let alone provide a competitive return on the capital employed. The full long-run costs of renewable energy production are not covered until some time after fossil fuels are abandoned.",0
818,"More than two decades have passed since the start of the worldwide market-oriented electricity sector reforms. The reforms have varied in terms of structure, market mechanisms, and regulation. However, the passage of time calls for taking stock of the performance of the reforms in developing countries. This paper surveys the empirical literature on electricity sector reforms and draws some conclusions with a view to the future. Overall, the reforms have tended to improve the technical efficiency of the sector. The macroeconomic benefits of reforms are less clear and remain difficult to identify. Also, the gains from the reforms have often not trickled down to consumers because of institutional and regulatory weaknesses. In order to achieve lasting benefits, reforms need to adopt measures that align their pursuit of economic efficiency with those of equity and provision of access. Reforms can deliver more economic benefits and alleviate poverty when the poor have access to electricity. New technologies and institutional capacity building can help improve the performance of reforms.",0
819,"Under increasing penetration of distributed resources, regulators and electricity distribution utilities face greater uncertainty regarding the evolution of network uses and efficient system costs. This uncertainty can threaten revenue adequacy and challenges both cost of service/rate of return and incentive/performance-based approaches to the remuneration of distribution utilities. To address these challenges, this paper proposes a novel methodology to establish allowed utility revenues over a multi-year regulatory period. This method combines several ""state of the art"" regulatory tools designed to overcome information asymmetries, manage uncertainty, and align incentives for utilities to cost-effectively integrate distributed energy resources while taking advantage of opportunities to reduce system costs and improve performance. We use a reference network model to simulate a large-scale urban distribution network, demonstrate the practical application of this regulatory method, and illustrate its performance in the face of both benchmark and forecast errors.",0
820,"Nuclear power uprates are investments in generation capacity that enable reactors to operate beyond their original power limit. We find that owners of deregulated reactors are more likely to make investment in power uprates. Moreover, after deregulation owners of boiling water reactors are more likely to choose Extended Power Uprates (EPUs) that could add up to 20 percent of the original power, but owners of pressurized water reactors, another type of reactors for which EPUs are more technically challenging, tend to select other types of uprates that add less of reactor power. Deregulation incentivizes reactor owners to pursue profitable investments and propels them to make careful investment decisions more consistent with the technological nature of their plants.",0
821,"This paper introduces a panel threshold model to empirically estimate the main drivers of electricity performance. The empirical analysis is based on a panel data set including 30 OECD countries over the period 1975-2013. We argue that effective regulatory reforms have positive interaction with the electricity generated leading to a higher capacity utilization and an increase in the level of labor productivity of the sector. The threshold analysis suggests that for already economically liberalised countries the level of economic freedom does not affect electricity generation and subsequently the level of electricity performance. Finally, the results do not drastically change when the Renewable Energy Sources (RES) are taken into account.",0
822,"This paper uses data on the life satisfaction of more than 100,000 individuals in 21 European countries from 2002 to 2011, to study the relationship between subjective well-being and the affordability for households of electricity, heating oil and natural gas. We find that energy prices have statistically and economically significant effects on subjective well-being. The effect sizes are smaller than but comparable to the effects of important personal factors of well-being. Effects above average are found in individuals from the lowest income quartile. In addition, effects are strongest at times when required energy expenditures can be expected to be high. The empirical results are consistent with the prediction that greater fuel poverty implies a greater effect of energy prices on well-being.",0
823,"As speculative flows into commodity futures are expected to link commodity prices more strongly to equity indices, we investigate whether this process also creates increased correlations amongst the commodities themselves. Considering U.S. oil and gas futures, we investigate whether common factors, derived from a large international data set of real and nominal macroeconomic variables by means of the large approximate factor models methodology, are able to explain both returns and whether, beyond these fundamental common factors, the residuals remain correlated. We further investigate a possible explanation for this residual correlation by using some proxies for trading intensity derived from CFTC publicly available data, showing most notably that the proxy for speculation in the oil market increases the oil-gas correlation. We thus identify the central role of financial activities in shaping the link between oil and gas returns.",0
824,"Commonly-employed Feed-in Tariff (FiT) structures result in either investors or policymakers incurring all market price risk. This paper derives efficient pricing formulae for FiT designs that divide market price risk amongst investors and policymakers. With increasing deployment and renewable energy policy costs, a means to precisely apportion this risk becomes of greater importance. Option pricing theory is used to calculate efficient FiT prices and expected policy cost when investors are exposed to elements of market price risk. Expected remuneration and policy cost is equal for all FiTs while policymaker and investor exposure to uncertain market prices differs. Partial derivatives characterise sensitivity to unexpected deviations in market conditions. This sensitivity differs by FiT type. The magnitudes of these effects are quantified using numerical examples for a stylised Irish case study. Based on these relationships, we discuss the conditions under which each policy choice may be preferred.",0
825,"This paper suggests an innovative idea to examine the functionality of an intraday electricity market by testing causality among its fundamental components. Using Danish and Nordic data, it investigates the main drivers of the price difference between the intraday and day-ahead markets, and causality between wind forecast errors and their counterparts. Our results show that the wind and conventional generation forecast errors significantly cause the intraday price to differ from the day-ahead price, and that the relative intraday price decreases with the unexpected amount of wind generation. Cross-border electricity exchanges are found to be important to handle wind forecast errors. Additionally, some zonal differences with respect to both causality and impulse responses are detected. This paper provides the first evidence on the persuasive functioning of the intraday market in the case of Denmark, whereby intermittent production deviations are effectively reduced, and wind forecast errors are jointly handled through the responses from demand, conventional generation, and intraday international electricity trade.",0
826,"Capacity remuneration mechanisms exist in many electricity markets. Capacity mechanism designs do not explicitly consider the effects of refurbishment of existing generation units in order to increase their reliability. This paper presents a stochastic mixed complementarity problem to examine the impact of refurbishment on electricity prices and generation investment. Capacity payments are found to increase reliability when refurbishment is not possible, while capacity payments and reliability options yield similar results when refurbishment is possible. Final costs to consumers are similar under the two mechanisms with the exception of the initial case of overcapacity.",0
827,"This paper analyzes the implementation of new technologies in network industries through the development of a suitable regulatory scheme. The analysis focuses on Smart Grid (SG) technologies which, among others benefits, could save operational costs and reduce the need for further conventional investments in the grid. In spite of the benefits that may result from their implementation, the adoption of SGs by network operators can be hampered by the uncertainties surrounding actual performances. A decision model has been developed to assess the firms' incentives to invest in ""smart"" technologies under different regulatory schemes. The model also enables testing the impact of uncertainties on the reduction of operational costs, and of conventional investments. Under certain circumstances, it may be justified to support the development and early deployment of emerging innovations that have a high potential to ameliorate the efficiency of the electricity system, but whose adoption faces many uncertainties.",0
828,"We employ a pair-wise approach to analyse regional integration in the gasoline and ethanol markets in Brazil. Using weekly price data for these two fuels at the state level over a period of almost ten years, we find that more than half of the fuel price differentials are stationary, which reveals the importance of allowing for spatial considerations when testing for market integration. We also find that the speed at which prices converge to the long-run equilibrium depends upon the distance between states, the differential in sugarcane mills density between states, and the similarity between tax regimes. Other demand and supply factors such as population density, gas stations density, sugarcane mills density and GDP per capita are not statistically significant.",0
829,"When natural gas prices are subject to periodic decoupling from oil prices, for instance due to peak-load pricing, conventional linear models of price dynamics such as the Vector Error Correction Model (VECM) can lead to erroneous inferences about the nature of cointegration relationships, price adjustments and relative values. We propose the use of regime-switching models to address these issues. Our regime switching model uses price data to infer whether pricing is oil-driven (integrated) or gas-specific (decoupled). We find that UK natural gas (NBP) and oil (Brent) are cointegrated for the majority of the sample considered (1997-2014). UK gas prices tend to decouple during fall and early winter, when they increase relative to oil consistent with seasonal demand for natural gas creating gas-specific pricing. When evidence favors integrated markets, we find that the industry 10-1 rule-of-thumb holds (the value of one MMbtu of natural gas in the UK market is one tenth the value of one barrel of Brent oil), while the overall relationship, including decoupling periods, is 9.2-1. The paper highlights that what relative value to use, depends on the purpose of its use.",0
830,"European energy utilities face a range of policy induced challenges that are materially affecting their financial returns. Accordingly, in this paper we examine the impact of liberalization, energy efficiency, renewable energy, and security of supply legislation on European energy utilities' returns between 1996 and 2013. We implement an event study portfolio analysis using a comprehensive list of major regulatory changes, the largest utility sample to date, and a novel asset pricing model that controls for sector-level stock-market, term premium, and commodity risk factors. The results show EU policies that focus on liberalization and energy efficiency have a significant negative impact on the energy sector's financial returns. This reflects changes in the fundamental risk-reward trade-off of European energy utilities and investors' recognition of the economic impact of EU legislations on the sector. Contrary to assertions by the financial press, renewable energy objectives have no significant impact on returns at sector-level; the impact is mostly concentrated on the natural gas utilities. Our results highlight a tension between liberalization and environmental objectives, negatively impacting the sector's ability to raise the estimated $2.2 trillion investment capital needed to ensure reliable and increasingly environmentally-friendly energy supply.",0
831,"Electricity industries are experiencing upward cost pressures in many parts of the world. This paper focuses on productivity trends in electricity distribution. We apply two methodologies for estimating productivity growth - an index based approach, and an econometric cost based approach - to data on 73 Ontario distributors for the period 2002 to 2012. The resulting productivity growth estimates are approximately -1% per year, suggesting a reversal of the positive estimates that have generally been reported in previous periods. We implement flexible semi-parametric specifications to assess the robustness of these conclusions and discuss the use of such statistical analyses for calibrating productivity and relative efficiency within a price-cap framework.",0
832,"Asian long-term contracts for liquefied natural gas (LNG) are generally thought to index LNG prices to oil prices. This should mean that LNG and oil prices are cointegrated. However, statistical evidence for cointegration using Japanese data is not strong. To resolve this puzzle, I examine 16 Japanese, South Korean, Taiwanese, and Spanish LNG import price series and allow for multiple, unknown structural breaks in the relationship to oil prices. This resolves the puzzle, and I provide estimates for the timing of breaks and the underlying average pricing terms. I relate these to count, volume, and duration data on long-term contracts and discuss how to interpret econometric estimates in light of contract data. This paper complements existing work on global gas market integration, which largely ignores how discrete changes in oil-indexed long-term contracts will affect empirical relationships.",0
833,"Using a multi-regional input-output (MRIO) framework, we estimate the direct and indirect carbon dioxide (CO2) content of consumption across regions of the United States. We improve on existing estimates by accounting for emissions attributable to domestically and internationally imported goods using data describing bilateral trade between U.S. states and with international countries and regions. This paper presents two major findings. First, attributing emissions to states on a consumption basis leads to very different state-level emissions responsibilities than when attributed on a production basis; for example, California's emissions are over 25 percent higher. Second, heterogeneity of emissions across trading partners significantly affects the indirect emissions intensity of consumption (kg of carbon per $ of consumption), so regional differences in intensity across the U.S. go well beyond direct energy consumption. These findings have implications for evaluating the distributional impacts of national climate policies and for understanding differing incentives to implement state-level policies.",0
834,"This paper provides an empirical analysis of price responsiveness in retail and wholesale markets in the Midcontinent ISO electricity markets. In the retail market, consumers do not often observe real-time price changes and pay a pre-determined flat rate, but are able to respond to price over longer time periods. In the wholesale electricity market, buyers are able to adjust their electricity purchases based on real-time price changes. Our findings show that retail industrial customers respond differently in different across states in the Midwest. We also find differences in real-time wholesale price elasticities between sub-regional pricing hubs in the MISO footprint. Results suggest that the observed differences in price responsiveness of demand across market levels and sub-regions are associated with demand response program adoption.",0
835,"In absence of joint global climate action, several jurisdictions unilaterally restrict their domestic demand for fossil fuels. Another policy option for fossil fuel producing countries, not much analysed, is to reduce own supply of fossil fuels. We explore analytically and numerically how domestic demand and supply side policies affect global emissions, contingent on market behaviour. Next, in the case of Norway, we find the cost-effective combination of the two types of policies. Our numerical results indicate that given a care for global emissions, and a desire for domestic action, about 2/3 of the emission reductions should come through supply side measures.",0
836,"Block pricing is widespread among electricity and water utilities to protect low-income households and to encourage energy conservation through higher marginal prices. However, whether a block pricing system achieves those objectives is controversial. In this article, we analyze the impact of alternative electricity pricing systems on the welfare of consumers for the case of residential electricity block pricing in Korea. To do this, we first develop a theoretical model to compute each household's welfare change under alternative pricing systems. Then, we estimate the residential electricity demand function and compute every household's electricity consumption and expenses under alternative pricing systems. Finally, we compute each household's welfare change and social welfare to draw policy implications.",0
837,"In this paper we investigate the long-run economic consequences of phasing out nuclear energy in the presence of stringent climate policies. We integrate endogenous growth theory and technology-based activity analysis into a dynamic numerical general equilibrium model. Both market-based and policy-mandated nuclear phase-out are studied. Using data from the Swiss economy we find that the aggregate welfare loss of carbon policy is as large as 1.21% and that nuclear phase-out raises the loss to 1.58%. Nuclear phase-out has no significant effect on economic growth. Increased investment, induced innovation, and sectoral change are the reasons that the economic impact of nuclear phase-out and the trade-off between energy and climate policy are moderate, once the dynamics of an economy are taken into account. Optimal phase-out time for nuclear depends mainly on future cost escalation in the energy sector.",0
838,"Modern economies and infrastructure sectors rely upon secure electricity supplies. Due to sectoral interdependencies, major interruptions cause cascading effects in the economy. This paper investigates the economic effects of major power supply disruptions taking such interdependencies into account. We apply a dynamic in-operability input-output model (DIIM) to 101 sectors, including households, of the Scottish economy in 2009 to explore the direct, indirect, and induced effects of supply interruptions. We estimate the societal cost of energy not supplied (SCENS) due to an interruption. The results show that the most economically affected industries, following an outage, are different from the most inoperable ones. The results also indicate that SCENS varies with the duration of a power cut, ranging from £4,300/MWh for a one-minute outage to £8,100/MWh for a three-hour (and higher) interruption. The results can be used to design policies for contingencies and preventive investments in the power sector.",0
839,"A large increase in government spending following resource discoveries often entails political risks, inefficient investments and increased volatility. Setting up a sovereign wealth fund with a clear spending constraint may decrease these risks. On the other hand, in a capital scarce developing economy with limited access to international borrowing, such a spending constraint may lower welfare by reducing domestic capital accumulation and hindering consumption increases for the currently poor. These two contradicting considerations pose a dilemma for policy makers in deciding whether to set up a sovereign wealth fund with a spending constraint. Using Uganda's recent oil discovery as a case study, this paper presents a quantitative macroeconomic analysis and examines the potential loss of constraining spending through a sovereign wealth fund with a simple spending rule. We find that the loss is relatively low and unlikely to dominate the political risks associated with increased oil spending. Thus, such a spending constraint appears well warranted.",0
840,"Despite increasing calls for reform many countries continue to provide subsidies for gasoline and diesel. This paper quantifies the external costs from global fuel subsidies using the latest available data and estimates from the World Bank and International Monetary Fund. Under preferred assumptions about supply and demand elasticities, current subsidies cause $44 billion in external costs annually. This includes $8 billion from carbon dioxide emissions, $7 billion from local pollutants, $12 billion from traffic congestion, and $17 billion from accidents. These external costs are in addition to conventional deadweight loss, estimated to be $26 billion annually. Government incentives for alternative fuel vehicles are unlikely to cost-effectively reduce these externalities as they do little to address traffic congestion or accidents and only indirectly address carbon dioxide and local pollutants.",0
841,"The promotion of renewable energy sources (RES) by governments is one way of helping countries to meet their energy needs while lowering greenhouse gas emissions. In this paper, we examine the role of energy policy in RES promotion, based on a carbon tax and RES price subsidy, at a time of technological and demand shocks in the European Union (E.U.) 15 countries, the United States (U.S.) and China, focusing on the macroeconomic implications. Using a dynamic stochastic general equilibrium model for RES and fossil fuels, our results suggest that, in the presence of a total factor productivity shock in the fossil fuel sector, such an energy policy can also be a driving force for smoothing the reduction of RES in the energy market (and vice versa). Additionally, we show that the E.U.15 grouping has a comparative advantage in terms of reaching grid parity compared with the other countries we considered which are more fossil fuel dependent.",0
842,"This paper aims to measure the impact of the gradual adoption of Renewable Energy Sources (RES) on the welfare of consumers. To this end, we construct a theoretically founded measure of the true cost of living (TCL) and the equivalence scale (ES) for the household sector, based on a weather database of heating and cooling degree days. We estimate those values for 64 countries, which represent over two-thirds of the world population, according to World Bank statistics. We assume that the identified household in each country minimizes its expenditure on energy and other goods. We simulate alternate scenarios of renewables implementation in 2035, taking account of different RES prices, and assess the related societal implications of a gradual transition from fossil fuels to RES. The empirical results offer policymakers a basis for designing appropriate scenarios for the deployment of renewables, with the aim of fostering consumer welfare even in the context of international negotiations.",0
843,"In 2016, the Kingdom of Saudi Arabia (KSA) announced its Vision 2030 strategic plan incorporating major changes to the economic structure of the country, including an intention to deploy 9.5 GW of renewable energy in an effort to reduce the penetration of oil in the electricity generation system. This paper assesses the macroeconomic impact of such changes in the KSA, coupled with reductions in implicit energy subsidies. Based on a dynamic general equilibrium model, our analysis suggests that if the KSA government were to deploy a relatively small quantity of renewable technology, consistent with the country's Vision 2030 plans, there would be a positive impact on the KSA's long run GDP and on households' welfare. However, we demonstrate that if the integration costs of renewable technology were high, then households' welfare would be maximized at around 30-40% renewables penetration. In addition, we show that a policy favoring renewable energy would increase the dependence of the KSA on oil, given that a larger share of GDP would be linked to oil exports and so, potentially, to oil price shocks. Finally, it is shown that exporting significantly more oil onto the international market could have a negative impact on the international oil price and thus could offset the potential gains from the renewable energy policy.",0
844,"Over the last decade Germany has boosted renewable energy in power production by means of massive subsidies. The flip side are very high electricity prices which raise concerns that the transition cost towards a renewable energy system will be mainly borne by poor households. In this paper, we combine computable general equilibrium and microsimulation analyses to investigate the economic impacts of Germany's renewable energy promotion. We find that the regressive effects of renewable energy promotion could be attenuated by alternative subsidy financing mechanisms.",0
845,"As the penetration of variable renewable energy in electricity markets grows, there is increasing need for capacity markets to account for the contribution of renew-ables to system adequacy. An important issue is the inconsistent industry definition of capacity credits for resources whose availability may be limited, such as renewable generation. Inaccurate credits can subsidize or penalize different resources, and consequently distort investment between renewables and non-renew-ables, and also among different types and locations of renewables. Using Electric Reliability Council of Texas (ERCOT) data, we use a market equilibrium model to quantify the resulting loss of efficiency due to capacity credits alone and in combination with renewable tax subsidies and portfolio standards. Layering inaccurate capacity credits with existing US federal tax subsidies decreases efficiency as much as 6.3% compared to optimal capacity crediting under those subsidies. Compensating producers based on their marginal contributions to system adequacy, considering how renewable penetration affects the timing of net load peaks, can yield an efficient capacity market design.",0
846,"To provide support for the energy subsidy reform as a critical step of China's recent energy reform agenda, a comprehensive energy subsidy inventory of China is compiled and the associated distributional effect is investigated in this study. According to the results, the lower boundary estimation of annual energy subsidies of China was 90-202 billion CNY, equivalent to 0.22%-0.37% of GDP or 0.95%-1.21% of government expenditure, during 2010-2014. Thanks to the specific subsidies provided to rural grid construction and transportation, 72% of the energy subsidies were distributed to residents in 2012, while fixed capital and export carried another 13% and 10%. Poorer urban household received higher energy subsidy ratio through dwelling and food expenditures, but lower ratio through transportation and communication expenditures. The overall energy subsidies are slightly regressive, thus adequate reform can narrow wealth gap on the one hand and reduce budgetary pressure on the other.",0
847,"Despite increasing calls for reform many countries continue to provide subsidies for gasoline and diesel. This paper quantifies the external costs from global fuel subsidies using the latest available data and estimates from the World Bank and International Monetary Fund. Under preferred assumptions about supply and demand elasticities, current subsidies cause $44 billion in external costs annually. This includes $8 billion from carbon dioxide emissions, $7 billion from local pollutants, $12 billion from traffic congestion, and $17 billion from accidents. These external costs are in addition to conventional deadweight loss, estimated to be $26 billion annually. Government incentives for alternative fuel vehicles are unlikely to cost-effectively reduce these externalities as they do little to address traffic congestion or accidents and only indirectly address carbon dioxide and local pollutants.",0
848,"This paper presents evidence that the accumulating cost of Germany's ambitious plan to transform its system of energy provision - the so-called Energiewende - is butting up against consumers' willingness-to-pay (WTP) for it. Following a descriptive presentation that traces the German promotion of renewable energy technologies since 2000, we draw on two stated-preference surveys conducted in 2013 and 2015 that elicit the households' WTP for green electricity. Two models are estimated, one based on a closed-ended question framed around Germany's target of 35% renewable energy in electricity provision by 2020, and the other on an open-ended format that captures changes in WTP over time. To deal with the bias that typifies hypothetical responses, the models distinguish respondents according to whether they express definite certainty in their reported WTP. The results from both models reveal a strong contrast between the households' general acceptance of supporting renewable energy technologies and their own WTP for green electricity.",0
849,"Germany is among the leading countries regarding the promotion of renewable energy towards a sustainable energy system transition. In this paper, we investigate the German pilot auction scheme for solar photovoltaics introduced in the Renewable Energies Act 2014 (EEG 2014) that serves as a pilot for the auction-based promotion of the three major large-scale renewable electricity generation technologies (wind, solar, biomass) as of 2017. A strategic bidding model is used to determine the optimal bidding strategy and to determine the resulting project value. We consider pay-as-bid and uniform pricing and single and multiple bids. Moreover, we investigate the impact of investment cost uncertainty. In a sensitivity analysis we show how bid strategy adjustments affect the outcome. Specifically, higher uncertainty regarding the market clearing price increases the project value, as this additional uncertainty can be used to raise the probability of obtaining a higher level of remuneration by an adjusted auction strategy. The first-price auction can generate additional profits by placing a second, higher bid with a low probability of success. Investment cost uncertainty can have either a positive or negative impact on the project value, depending on the auction parameter values chosen.",0
850,"Heavily Energy Subsidized Economies' energy subsidies cost the budget on average 4% of GDP in 2014. Resource rents permit administratively undemanding transfers to citizens to maintain political support, whose removal will be resisted, despite resulting inefficient consumption and lock-in risk. Collapsing energy prices delivering severe fiscal shocks combined with growing concerns over climate change damage make carefully designed reforms both urgent and politically more acceptable. Political logic suggests designing reforms that compensate vocal interest groups. The paper presents evidence on the magnitude and impacts of oil, gas and electricity subsidies, and discusses how the electricity sector can be weaned off subsidies, enabling CCGTs and unsubsidized renewables to reduce carbon emissions.",0
851,"China imposes maximum prices by plant type and region on the electricity that generators sell to utilities. We show that these price caps create a need for subsidies and cross-subsidies, and affect the economics of wind power. We model the price caps using a mixed complementarity formulation, calibrated to 2012 data. We find that the caps impose an annual cost of 45 billion RMB, alter the generation and fuel mixes, require subsidies for the market to clear, and do not incentivize adding capacity for a reserve margin. They incentivize market concentration so that generators can cross-subsidize power plants. Depending on the regulatory response, increasing wind capacity can alleviate the distortions due to the price caps. The added wind capacity, however, does not have a significant impact on the amount of coal consumed. We also find that the feed-in tariff was priced slightly higher than necessary.",0
852,"The change from a subsidized zonal pricing system to a full nodal pricing regime in the new Mexican electricity market could improve the efficiency of electricity system operation. However, resulting price modifications might also swing surplus across producers and consumers. In this paper, we calculate nodal prices for the Mexican power system and further analyze how allocations of financial transmission rights (FTRs) can be used to mitigate resulting distributional effects. The share of FTRs to be allocated to different generation plants and loads is studied as a second step of an electricity tariff subsidy reform agenda that includes, as a first step, the change to nodal pricing and, as a third step, the reformulation of actual regressive subsidies in a progressive way. We test our model in a realistic nodal price setting, based on an hourly modeling of the Mexican power system.",0
853,"In a world of uneven climate policies, concerns about carbon leakage and competitiveness for heavy industries are the main arguments against the implementation of ambitious climate policies. In this paper we investigate a potential competitiveness-driven operational carbon leakage due to the European Union Emissions Trading scheme (EU ETS). We focus on two energy-intensive sectors, cement and steel, and phases I and II of the EU ETS. From a simple analytical model, we derive an equation linking net imports of cement and steel to local and foreign demand along with carbon price. We then econometrically estimate this relation both with ARIMA regression and Prais-Winsten estimation, finding that local and foreign demand are robust drivers of trade flows. We find no significant effect of the carbon price on net imports of steel and cement. We conclude that there is no evidence of carbon leakage in these sectors, at least in the short run.",0
854,"The interdependence of electricity and natural gas is becoming a major energy policy and regulatory issue in all jurisdictions around the world. The increased role of gas fired plants in renewable-based electricity markets and the dependence on natural gas imports make this issue particular important for the European energy market. In this paper we provide a comprehensive combined analysis of electricity and natural gas infrastructure with an applied focus: We analyze three different scenarios of the long-term European decarbonization pathways, and analyze the interrelation between electricity and natural gas markets on investments in the long run and spatial aspects in the short run.",0
855,"This paper analyzes the development of the European electricity transmission network for different policy scenarios at the horizon 2050. We apply a bottom-up techno-economic electricity sector model to determine transformation scenarios of the European electricity sector. It has a very detailed spatial disaggregation that allows for a fine representation of domestic and international electricity flows and transmission expansion. The cost-minimizing mixed-integer model calculates investments for time steps of ten years. The model results indicate that network requirements are lower than generally assumed. The largest share are domestic upgrades, rather than country interconnectors. Most investments (20bn EUR) occur in the near future, by 2030 the latest. Only the high-mitigation scenarios require large additional network investments. The timing and location of investments differ, depending on generation scenarios and cost assumptions for inter-connectors. The results indicate that carbon emission reduction targets alone provide insufficient information for long-term network planning.",0
